fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality
09.03;00.05;00.36;01.08;0.084;06.00;17.00;0.9970399999999999;03.27;0,053472222;10.08;6
07.01;00.43;00.17;01.08;0.08199999999999999;27.00.00;51.00.00;0.99634;03.49;0,044444444;10.04;5
08.05;00.46;00.59;01.04;0,2875;16.00;45.00.00;0.99702;03.03;01.34;09.02;5
05.06;0,420138889;00.05;02.04;0.073;19.00;25.00.00;0.9925799999999999;03.56;00.55;12.09;5
08.03;00.33;00.42;02.03;00.07;09.00;20.00;0.99426;03.38;0,053472222;12.07;7
08.02;0,044444444;00.27;02.00;0.095;05.00;77.00.00;0.9974700000000001;03.13;0,043055556;09.01;6
08.02;0,044444444;00.27;02.00;0.095;05.00;77.00.00;0.9974700000000001;03.13;0,043055556;09.01;6
08.09;00.48;00.53;04.00;0.10099999999999999;03.00;10.00;0.9958600000000001;03.21;00.59;12.01;7
07.06;00.42;00.25;03.09;0.10400000000000001;28.00.00;90.00.00;0.99784;03.15;00.57;09.01;5
09.09;00.53;00.57;02.04;0.09300000000000001;30.00.00;52.00.00;6,924305556;03.19;0,052777778;11.06;7
08.09;00.48;00.53;04.00;0.10099999999999999;03.00;10.00;0.9958600000000001;03.21;00.59;12.01;7
11.06;00.23;00.57;01.08;0.07400000000000001;03.00;08.00;6,93125;03.14;00.07;09.09;6
09.01;00.04;00.05;01.08;0.071;07.00;16.00;0.9946200000000001;03.21;0,047916667;12.05;8
08.00;00.38;00.44;01.09;0.098;06.00;15.00;6,913888889;03.03;0,044444444;11.04;6
10.02;00.29;0,045138889;02.04;0.075;06.00;17.00;0.99565;03.22;0,04375;11.08;6
08.02;0,051388889;00.09;02.00;0.067;05.00;10.00;0.99418;03.28;00.57;11.08;6
07.07;0,042361111;00.18;02.04;0.083;06.00;20.00;6,91875;03.29;00.06;10.02;6
06.06;00.52;00.08;02.04;00.07;13.00;26.00.00;0.9935799999999999;03.04;0,05;12.05;7
11.01;00.31;00.53;02.02;00.06;03.00;10.00;0.99572;03.02;0,057638889;10.09;7
11.01;00.31;00.53;02.02;00.06;03.00;10.00;0.99572;03.02;0,057638889;10.09;7
08.00;0,043055556;00.35;02.08;0.086;28.00.00;52.00.00;0,692361111;03.31;0,043055556;10.08;5
09.03;00.33;00.45;01.05;0.057;19.00;37.00.00;0.99498;03.18;0,061805556;11.01;7
07.05;0,053472222;00.02;08.01;0.098;30.00.00;92.00.00;0.99892;03.02;00.58;09.02;5
07.02;00.35;00.26;01.08;0.083;33.00.00;75.00.00;6,922222222;03.04;00.58;09.05;6
08.00;0,043055556;00.33;02.07;0.08800000000000001;16.00;37.00.00;6,925;03.31;00.58;10.07;6
07.05;0,053472222;00.02;08.01;0.098;30.00.00;92.00.00;0.99892;03.02;00.58;09.02;5
09.01;00.25;00.34;02.00;0.071;45.00.00;67.00.00;0.99769;03.44;0,059722222;10.02;7
09.09;00.32;00.56;02.00;0.073;03.00;08.00;0.99534;03.15;0,050694444;11.04;6
08.06;00.37;0,045138889;06.04;00.08;03.00;08.00;0.9981700000000001;03.27;00.58;11.00;5
08.06;00.37;0,045138889;06.04;00.08;03.00;08.00;0.9981700000000001;03.27;00.58;11.00;5
07.09;00.03;0,047222222;08.03;00.05;37.05.00;278.00.00;0.99316;03.01;00.51;12.03;7
10.03;00.27;00.56;01.04;0.047;03.00;08.00;0.99471;03.16;00.51;11.08;6
07.09;00.03;0,047222222;08.03;00.05;37.05.00;289.00.00;0.99316;03.01;00.51;12.03;7
07.02;00.38;00.03;01.08;0.073;31.00.00;70.00.00;0.99685;03.42;00.59;09.05;6
08.07;00.42;00.45;02.04;0.07200000000000001;32.00.00;59.00.00;0.9961700000000001;03.33;0,053472222;12.00;6
07.02;00.38;00.03;01.08;0.073;31.00.00;70.00.00;0.99685;03.42;00.59;09.05;6
06.08;00.48;00.08;01.08;0.07400000000000001;40.00.00;64.00.00;0.99529;03.12;00.49;09.06;5
08.05;00.34;00.04;04.07;0.055;03.00;09.00;0.9973799999999999;03.38;0,045833333;11.06;7
07.09;00.19;00.42;01.06;0.057;18.00;30.00.00;0.9940000000000001;03.29;0,047916667;11.02;6
11.06;00.41;00.54;01.05;0.095;22.00;41.00.00;0.99735;03.02;0,052777778;09.09;7
11.06;00.41;00.54;01.05;0.095;22.00;41.00.00;0.99735;03.02;0,052777778;09.09;7
10.00;00.26;00.54;01.09;0.083;42.00.00;74.00.00;0.99451;0,151388889;0,04375;11.08;8
07.09;00.34;00.42;02.00;0.086;08.00;19.00;0.99546;03.35;00.06;11.04;6
07.00;00.54;00.09;02.00;0.081;10.00;16.00;0.99479;03.43;00.59;11.05;6
09.02;00.31;00.36;02.02;0.079;11.00;31.00.00;0.99615;03.33;0,059722222;12.00;7
06.06;0,503472222;00.09;05.05;0.11699999999999999;09.00;17.00;0.99655;03.35;00.49;10.08;6
09.04;00.04;00.47;02.05;0.087;06.00;20.00;0.99772;03.15;00.05;10.05;5
06.06;0,503472222;00.09;05.05;0.11699999999999999;09.00;17.00;0.99655;03.35;00.49;10.08;6
08.06;00.52;00.38;01.05;0.096;05.00;18.00;0.99666;03.02;00.52;09.04;5
08.00;00.31;00.45;02.01;0.21600000000000003;05.00;16.00;0.9935799999999999;03.15;0,05625;12.05;7
08.06;00.52;00.38;01.05;0.096;05.00;18.00;0.99666;03.02;00.52;09.04;5
08.04;00.34;00.42;02.01;0.07200000000000001;23.00;36.00.00;0.99392;03.11;0,054166667;12.04;6
07.04;00.49;00.27;02.01;0.071;14.00;25.00.00;0.9938799999999999;03.35;0,04375;12.00;6
06.01;00.48;00.09;01.07;0.078;18.00;30.00.00;0.9940200000000001;03.45;00.54;11.02;6
07.04;00.49;00.27;02.01;0.071;14.00;25.00.00;0.9938799999999999;03.35;0,04375;12.00;6
08.00;00.48;00.34;02.02;0.073;16.00;25.00.00;6,9;03.28;0,045833333;12.04;6
06.03;00.57;00.28;02.01;0.048;13.00;49.00.00;0.99374;03.41;00.06;12.08;5
08.02;00.23;00.42;01.09;0.069;09.00;17.00;0.9937600000000001;03.21;00.54;12.03;6
09.01;00.03;00.41;02.00;0.068;10.00;24.00.00;0.99523;03.27;0,059027778;11.07;7
08.01;0,054166667;00.01;03.03;00.09;04.00;13.00;0.99855;03.36;00.49;09.05;5
10.08;00.47;00.43;02.01;0,11875;27.00.00;66.00.00;6,931944444;03.17;0,052777778;10.08;6
08.03;00.53;00.00;01.04;00.07;06.00;14.00;0.99593;03.25;0,044444444;10.00;6
05.04;00.42;00.27;02.00;0.092;23.00;55.00.00;0.99471;0,179166667;0,044444444;12.03;7
07.09;00.33;00.41;01.05;0.055999999999999994;06.00;35.00.00;0.9939600000000001;03.29;0,049305556;11.00;6
08.09;00.24;00.39;01.06;0.07400000000000001;03.00;10.00;0.99698;03.12;00.59;09.05;6
05.00;00.04;00.05;04.03;0.046;29.00.00;80.00.00;6,876388889;03.49;0,045833333;13.06;6
07.00;0,047916667;00.07;02.05;0.091;15.00;21.00;0.99572;03.38;00.06;11.03;6
07.00;0,047916667;00.07;02.05;0.091;15.00;21.00;0.99572;03.38;00.06;11.03;6
07.00;0,047916667;00.07;02.05;0.091;15.00;21.00;0.99572;03.38;00.06;11.03;6
07.01;00.39;00.12;02.01;0.065;14.00;24.00.00;0.9925200000000001;03.03;00.53;13.03;6
05.06;0,045833333;00.00;02.05;0.066;07.00;15.00;0.99256;03.52;00.58;12.09;5
07.09;00.54;00.34;02.05;0.076;08.00;17.00;0.99235;03.02;0,05;13.01;8
06.06;00.05;00.00;01.08;0.062;21.00;28.00.00;0.9935200000000001;03.44;00.55;12.03;6
06.03;00.47;00.00;01.04;0.055;27.00.00;33.00.00;6,890277778;03.45;00.48;12.03;6
10.07;00.04;00.37;01.09;0.081;17.00;29.00.00;0.99674;03.12;0,045138889;11.02;6
06.05;00.58;00.00;02.02;0.096;03.00;13.00;0.9955700000000001;0,168055556;0,043055556;11.05;4
08.08;00.24;00.35;01.07;0.055;13.00;27.00.00;0.9939399999999999;03.14;00.59;11.03;7
05.08;00.29;00.26;01.07;0.063;03.00;11.00;6,885416667;03.39;00.54;13.05;6
06.03;0,052777778;00.00;02.09;0.07200000000000001;26.00.00;52.00.00;0.99379;03.51;00.06;11.05;6
10.00;00.43;00.33;02.07;0.095;28.00.00;89.00.00;6,933333333;03.22;0,047222222;10.00;5
10.05;00.43;00.35;03.03;0.092;24.00.00;70.00.00;0.99798;03.21;0,047916667;10.05;6
09.01;00.06;00.00;01.09;0.057999999999999996;05.00;10.00;6,928472222;03.18;0,04375;10.04;6
05.09;00.19;00.21;01.07;0.045;57.00.00;135.00.00;0.99341;03.32;00.44;09.05;5
07.04;00.36;00.34;01.08;0.075;18.00;38.00.00;6,897916667;03.38;0,061111111;13.06;7
07.02;00.48;00.07;05.05;0.08900000000000001;10.00;18.00;0.99684;03.37;0,047222222;11.02;7
08.05;00.28;00.35;01.07;0.061;06.00;15.00;0.99524;03.03;0,051388889;11.08;7
08.00;00.25;00.43;01.07;0.067;22.00;50.00.00;6,906944444;03.38;00.06;11.09;6
10.04;00.52;00.45;02.00;00.08;06.00;13.00;0.99774;03.22;0,052777778;11.04;6
10.04;00.52;00.45;02.00;00.08;06.00;13.00;0.99774;03.22;0,052777778;11.04;6
07.05;00.41;00.15;03.07;0.10400000000000001;29.00.00;94.00.00;0.9978600000000001;03.14;00.58;09.01;5
08.02;00.51;00.24;02.00;0.079;16.00;86.00.00;0.99764;03.34;0,044444444;09.05;6
07.03;00.04;00.03;01.07;00.08;33.00.00;79.00.00;6,922916667;03.41;0,045138889;09.05;6
08.02;00.38;00.32;02.05;00.08;24.00.00;71.00.00;0.99624;03.27;0,059027778;11.00;6
06.09;00.45;00.11;02.04;0.043;06.00;12.00;0.99354;03.03;0,045138889;11.04;6
07.00;00.22;00.03;01.08;0.065;16.00;20.00;0.99672;0,167361111;0,056944444;10.00;6
07.03;00.32;00.23;02.03;0.066;35.00.00;70.00.00;0.9958799999999999;03.43;0,043055556;10.01;5
08.02;00.02;00.43;02.05;0.076;31.00.00;51.00.00;0.99672;03.53;0,05625;10.04;6
07.08;00.05;00.12;01.08;0.17800000000000002;06.00;21.00;0,691666667;03.28;0,060416667;09.08;6
10.00;00.41;00.45;06.02;0.071;06.00;14.00;0.99702;03.21;00.49;11.08;7
07.08;00.39;00.42;02.00;0.086;09.00;21.00;0.99526;03.39;0,045833333;11.06;6
10.00;00.35;00.47;02.00;0.061;06.00;11.00;0.99585;03.23;00.52;12.00;6
08.02;00.33;00.32;02.08;0.067;04.00;12.00;0.9947299999999999;03.03;0,052777778;12.08;7
06.01;00.58;00.23;02.05;0.044000000000000004;16.00;70.00.00;0.9935200000000001;03.46;0,045138889;12.05;6
08.03;00.06;00.25;02.02;0.11800000000000001;09.00;38.00.00;0.99616;03.15;00.53;09.08;5
09.06;00.42;00.35;02.01;0.083;17.00;38.00.00;0.9962200000000001;03.23;0,045833333;11.01;6
06.06;00.58;00.00;02.02;00.01;50.00.00;63.00.00;0.99544;03.59;0,047222222;11.04;6
08.03;00.06;00.25;02.02;0.11800000000000001;09.00;38.00.00;0.99616;03.15;00.53;09.08;5
08.05;00.18;00.51;0,09375;0.071;45.00.00;88.00.00;0.99524;03.33;0,052777778;11.08;7
05.01;00.51;00.18;02.01;0.042;16.00;101.00.00;6,891666667;03.46;0,060416667;12.09;7
06.07;00.41;00.43;02.08;0.076;22.00;54.00.00;0.99572;03.42;01.16;10.06;6
10.02;00.41;00.43;02.02;00.11;11.00;37.00.00;0.9972799999999999;03.16;0,046527778;10.08;5
10.06;00.36;00.57;02.03;0.087;06.00;20.00;0.9967600000000001;03.14;0,05;11.01;7
08.08;00.45;00.43;01.04;0.076;12.00;21.00;0.99551;03.21;0,052083333;10.02;6
08.05;00.32;00.42;02.03;0.075;12.00;19.00;0.99434;03.14;0,049305556;11.08;7
09.00;0,545138889;00.24;01.07;0.078;10.00;21.00;0.99692;03.29;0,046527778;10.00;5
09.00;0,545138889;00.24;01.07;0.078;10.00;21.00;0.99692;03.29;0,046527778;10.00;5
08.05;00.44;00.05;01.09;0,25625;15.00;38.00.00;0.99634;03.01;01.01;09.04;5
09.09;00.54;00.26;02.00;0,077083333;07.00;60.00.00;0.9970899999999999;0,148611111;0,068055556;10.02;5
08.02;00.33;00.39;02.05;0.07400000000000001;29.00.00;48.00.00;0.9952799999999999;03.32;0,061111111;12.04;7
06.05;00.34;00.27;02.08;0.067;08.00;44.00.00;0.99384;03.21;00.56;12.00;6
07.06;00.05;00.29;02.03;0.086;05.00;14.00;0.9950200000000001;03.32;0,043055556;11.05;6
09.02;00.36;00.34;01.06;0.062;05.00;12.00;0.9966700000000001;03.02;0,046527778;10.05;6
07.01;00.59;00.00;02.02;0.078;26.00.00;44.00.00;0.9952200000000001;03.42;0,047222222;10.08;6
09.07;00.42;00.46;02.01;0.07400000000000001;05.00;16.00;0.99649;03.27;0,051388889;12.03;6
07.06;00.36;00.31;01.07;0.079;26.00.00;65.00.00;0.99716;03.46;0,043055556;09.05;6
07.06;00.36;00.31;01.07;0.079;26.00.00;65.00.00;0.99716;03.46;0,043055556;09.05;6
06.05;0,042361111;00.00;02.02;0.095;48.00.00;59.00.00;0.99541;0,167361111;00.07;11.05;6
06.05;0,061111111;00.03;05.06;0.079;23.00;47.00.00;0.99572;03.58;00.05;11.02;4
07.01;0,045833333;00.00;02.04;0.052000000000000005;06.00;11.00;0.99318;03.35;0,045833333;12.07;7
05.06;0,635416667;00.00;02.01;0.040999999999999995;17.00;78.00.00;0.99346;0,172222222;0,050694444;11.04;5
08.02;00.35;00.33;02.04;0.076;11.00;47.00.00;0.9959899999999999;03.27;0,05625;11.00;6
08.02;00.35;00.33;02.04;0.076;11.00;47.00.00;0.9959899999999999;03.27;0,05625;11.00;6
09.08;00.39;00.43;0,086805556;0.068;05.00;11.00;0.9947799999999999;03.19;00.46;11.04;5
10.02;00.04;00.04;02.05;0.068;41.00.00;54.00.00;0.99754;03.38;0,059722222;10.05;6
06.08;0,045833333;00.07;01.06;00.07;16.00;61.00.00;0.99572;03.29;00.06;09.03;5
06.07;0,044444444;00.23;02.01;00.08;11.00;119.00.00;0.9953799999999999;03.36;00.07;10.09;5
07.00;00.43;00.03;02.00;0.085;06.00;39.00.00;0.99346;03.33;00.46;11.09;6
06.06;00.08;00.03;07.08;0.079;06.00;12.00;6,91875;03.52;00.05;12.02;5
07.00;00.43;00.03;02.00;0.085;06.00;39.00.00;0.99346;03.33;00.46;11.09;6
06.07;0,044444444;00.23;02.01;00.08;11.00;119.00.00;0.9953799999999999;03.36;00.07;10.09;5
08.08;0,663194444;00.05;01.08;0.075;05.00;19.00;0.99616;03.03;00.44;09.06;4
09.01;00.04;00.57;04.06;00.08;06.00;20.00;0.9965200000000001;03.28;00.57;12.05;6
06.05;0,614583333;00.00;02.03;0,115277778;06.00;12.00;0.99551;03.56;00.51;10.08;5
07.02;00.25;00.37;02.05;0.063;11.00;41.00.00;0.99439;03.52;00.08;12.04;7
06.04;0,614583333;00.00;02.03;0,115277778;06.00;12.00;0.99551;03.56;00.51;10.08;5
07.00;0,517361111;00.12;01.08;0,079166667;15.00;64.00.00;0.9958799999999999;03.22;00.59;09.05;6
06.02;00.43;00.22;01.08;0.078;21.00;56.00.00;0.9963299999999999;03.52;00.06;09.05;6
07.09;00.58;00.23;02.03;0.076;23.00;94.00.00;0.9968600000000001;03.21;00.58;09.05;6
07.07;00.57;00.21;01.05;0.069;04.00;09.00;0.9945799999999999;03.16;00.54;09.08;6
07.07;00.26;00.26;02.00;0.052000000000000005;19.00;77.00.00;6,910416667;03.15;0,054861111;10.09;6
07.09;00.58;00.23;02.03;0.076;23.00;94.00.00;0.9968600000000001;03.21;00.58;09.05;6
07.07;00.57;00.21;01.05;0.069;04.00;09.00;0.9945799999999999;03.16;00.54;09.08;6
07.09;00.34;00.36;01.09;0.065;05.00;10.00;0.99419;03.27;00.54;11.02;7
08.06;00.42;00.39;01.08;0.068;06.00;12.00;0.99516;03.35;0,047916667;11.07;8
09.09;0,051388889;00.19;05.08;0,077083333;33.00.00;76.00.00;0.9987799999999999;03.14;00.55;09.04;5
07.02;00.36;00.46;02.01;0.07400000000000001;24.00.00;44.00.00;0.99534;03.04;0,059027778;11.00;7
07.02;00.36;00.46;02.01;0.07400000000000001;24.00.00;44.00.00;0.99534;03.04;0,059027778;11.00;7
07.02;00.36;00.46;02.01;0.07400000000000001;24.00.00;44.00.00;0.99534;03.04;0,059027778;11.00;7
09.09;0,05;00.55;01.07;0,094444444;24.00.00;52.00.00;0.9975200000000001;03.35;0,065277778;10.00;5
07.02;00.36;00.46;02.01;0.07400000000000001;24.00.00;44.00.00;0.99534;03.04;0,059027778;11.00;7
06.02;00.39;00.43;02.00;0.071;14.00;24.00.00;0.9942799999999999;03.45;0,060416667;11.02;7
06.08;0,045138889;00.02;02.01;0.078;08.00;15.00;0.99498;03.35;0,043055556;10.04;6
06.06;00.44;00.15;02.01;0.076;22.00;53.00.00;6,914583333;03.32;0,043055556;09.03;5
06.08;0,045138889;00.02;02.01;0.078;08.00;15.00;0.99498;03.35;0,043055556;10.04;6
09.06;00.38;00.42;01.09;0.071;05.00;13.00;0.99659;03.15;0,052083333;10.05;6
10.02;00.33;00.46;01.09;0.081;06.00;09.00;0.9962799999999999;03.01;00.48;10.04;6
08.08;00.27;00.46;02.01;0.095;20.00;29.00.00;0.9948799999999999;03.26;00.56;11.03;6
07.09;00.57;00.31;02.00;0.079;10.00;79.00.00;0.99677;03.29;0,047916667;09.05;6
08.02;00.34;00.37;01.09;0.057;43.00.00;74.00.00;0.99408;03.23;0,05625;12.00;6
08.02;00.04;00.31;01.09;0.08199999999999999;08.00;24.00.00;0,691666667;03.24;0,047916667;10.06;6
09.00;00.39;00.04;01.03;0.044000000000000004;25.00.00;50.00.00;0.9947799999999999;03.02;0,057638889;10.09;6
10.09;00.32;00.52;01.08;0,091666667;17.00;44.00.00;0.99734;03.28;0,053472222;11.05;6
10.09;00.32;00.52;01.08;0,091666667;17.00;44.00.00;0.99734;03.28;0,053472222;11.05;6
08.01;00.53;00.22;02.02;0.078;33.00.00;89.00.00;0.9967799999999999;03.26;00.46;09.06;6
10.05;00.36;00.47;02.02;0.07400000000000001;09.00;23.00;0.9963799999999999;03.23;0,052777778;12.00;6
12.06;00.39;00.49;02.05;00.08;08.00;20.00;6,938888889;03.07;0,056944444;10.03;6
09.02;00.46;00.23;02.06;0.091;18.00;77.00.00;0.9992200000000001;03.15;00.51;09.04;5
07.05;00.58;00.03;04.01;00.08;27.00.00;46.00.00;0.99592;03.02;00.47;09.02;5
09.00;00.58;00.25;02.00;0.10400000000000001;08.00;21.00;0.99769;03.27;0,05;09.06;5
05.01;00.42;00.00;01.08;0.044000000000000004;18.00;88.00.00;0.9915700000000001;0,172222222;0,050694444;13.06;7
07.06;00.43;00.29;02.01;0.075;19.00;66.00.00;0.99718;03.04;0,044444444;09.05;5
07.07;00.18;00.34;02.07;0.066;15.00;58.00.00;6,907638889;03.37;0,054166667;11.08;6
07.08;0,565972222;00.01;02.06;0.07400000000000001;48.00.00;90.00.00;0.99621;03.38;0,043055556;10.08;5
07.06;00.43;00.29;02.01;0.075;19.00;66.00.00;0.99718;03.04;0,044444444;09.05;5
10.02;00.23;00.37;02.02;0.057;14.00;36.00.00;0.9961399999999999;03.23;00.49;09.03;4
07.01;0,052083333;00.01;02.02;0.059000000000000004;11.00;18.00;0.9924200000000001;03.39;00.04;12.08;6
06.00;00.33;00.32;12.09;0.054000000000000006;06.00;113.00.00;0.99572;03.03;00.56;11.05;4
07.08;00.55;00.00;01.07;00.07;07.00;17.00;0.99659;03.26;0,044444444;09.04;6
07.01;0,052083333;00.01;02.02;0.059000000000000004;11.00;18.00;0.9924200000000001;03.39;00.04;12.08;6
08.01;0,050694444;00.00;02.05;0.081;12.00;24.00.00;0.99798;03.38;00.46;09.06;4
06.05;0,046527778;00.00;04.03;0.057;11.00;20.00;0.9948799999999999;03.45;00.56;11.08;4
07.05;0,042361111;00.02;01.07;0.076;36.00.00;60.00.00;0.9949399999999999;03.01;00.04;09.03;5
09.08;00.37;00.39;02.05;0.079;28.00.00;65.00.00;0.99729;03.16;00.59;09.08;5
09.00;00.04;00.41;02.00;0.057999999999999996;15.00;40.00.00;0.9941399999999999;03.22;00.06;12.02;6
08.03;00.56;00.22;02.04;0.08199999999999999;10.00;86.00.00;6,932638889;03.37;0,043055556;09.05;5
05.09;00.29;00.25;13.04;0.067;72.00.00;160.00.00;0.99721;03.33;00.54;10.03;6
07.04;00.55;00.19;01.08;0.08199999999999999;15.00;34.00.00;0.99655;03.49;0,047222222;10.05;5
07.04;0,051388889;00.07;01.07;0.086;15.00;48.00.00;0.9950200000000001;03.12;00.48;10.00;5
07.04;00.55;00.19;01.08;0.08199999999999999;15.00;34.00.00;0.99655;03.49;0,047222222;10.05;5
06.09;00.41;00.33;02.02;0.081;22.00;36.00.00;6,909027778;03.41;0,052083333;11.01;6
07.01;00.06;00.01;02.03;0.079;24.00.00;37.00.00;0.9951399999999999;03.04;0,042361111;10.09;6
07.01;00.06;00.01;02.03;0.079;24.00.00;37.00.00;0.9951399999999999;03.04;0,042361111;10.09;6
07.05;00.58;00.14;02.02;0.077;27.00.00;60.00.00;6,91875;03.28;00.59;09.08;5
07.01;0,05;00.00;01.08;0.12300000000000001;06.00;14.00;0.9962700000000001;03.45;00.58;09.08;5
07.09;0,045833333;00.00;01.04;0.096;06.00;13.00;0.99569;03.43;00.58;09.05;5
07.08;00.07;00.06;01.09;0.079;20.00;35.00.00;0.9962799999999999;03.04;0,047916667;10.09;5
06.01;0,044444444;00.02;02.04;0.069;26.00.00;46.00.00;0.9935799999999999;03.47;00.45;11.00;5
07.05;00.59;00.22;01.08;0.08199999999999999;43.00.00;60.00.00;0.9949899999999999;03.01;00.42;09.02;5
07.00;00.58;00.28;04.08;0.085;12.00;69.00.00;0.9963299999999999;03.32;00.07;11.00;6
06.08;0,044444444;00.00;02.07;0.12300000000000001;15.00;33.00.00;0.9953799999999999;03.44;0,04375;11.03;6
06.08;0,044444444;00.00;02.07;0.12300000000000001;15.00;33.00.00;0.9953799999999999;03.44;0,04375;11.03;6
08.06;0,440972222;0,047222222;01.08;0.40299999999999997;19.00;56.00.00;0.9963200000000001;03.02;01.15;09.03;5
06.03;01.02;00.00;02.00;0.083;17.00;24.00.00;0.9943700000000001;03.59;00.55;11.02;4
09.08;00.45;00.38;02.05;0.081;34.00.00;66.00.00;0.99726;03.15;00.58;09.08;5
08.02;0,054166667;00.00;02.02;0.08900000000000001;13.00;26.00.00;6,929166667;03.37;00.46;09.06;4
08.05;00.37;00.32;01.08;0.066;26.00.00;51.00.00;0.99456;03.38;0,05;11.08;6
07.02;00.57;00.05;02.03;0.081;16.00;36.00.00;0.99564;03.38;00.06;10.03;6
07.02;00.57;00.05;02.03;0.081;16.00;36.00.00;0.99564;03.38;00.06;10.03;6
10.04;00.43;00.05;02.03;0.068;13.00;19.00;0,691666667;03.01;0,060416667;11.04;6
06.09;00.41;00.31;02.00;0.079;21.00;51.00.00;0.9966799999999999;03.47;00.55;09.05;6
05.05;00.49;00.03;01.08;0.044000000000000004;28.00.00;87.00.00;6,880555556;03.05;0,056944444;14.00;8
05.00;00.38;00.01;01.06;0.048;26.00.00;60.00.00;0.9908399999999999;03.07;0,052083333;14.00;6
07.03;00.44;00.02;01.06;0.049;24.00.00;64.00.00;6,899305556;03.38;00.57;11.07;6
05.09;00.46;00.00;01.09;0.077;25.00.00;44.00.00;0.99385;03.05;00.53;11.02;5
07.05;00.58;00.02;02.00;0.073;34.00.00;44.00.00;0.9949399999999999;03.01;00.43;09.03;5
07.08;00.58;00.13;02.01;0,070833333;17.00;36.00.00;6,905555556;03.24;00.53;11.02;6
08.00;0,496527778;00.22;02.03;0.075;13.00;81.00.00;0.9968799999999999;03.24;00.54;09.05;6
08.05;00.04;00.04;06.03;00.05;03.00;10.00;0.99566;03.28;00.56;12.00;4
07.00;0,047916667;00.00;01.09;0,079166667;03.00;10.00;0.99636;03.35;00.06;09.07;6
08.00;0,496527778;00.22;02.03;0.075;13.00;81.00.00;0.9968799999999999;03.24;00.54;09.05;6
09.08;00.03;00.39;01.07;0.062;03.00;09.00;6,908333333;03.14;00.57;11.05;7
07.01;00.46;00.02;01.09;0.077;28.00.00;54.00.00;6,913888889;03.37;0,044444444;10.04;6
07.01;00.46;00.02;01.09;0.077;28.00.00;54.00.00;6,913888889;03.37;0,044444444;10.04;6
07.09;0,53125;00.00;02.00;0.084;09.00;22.00;0.9961899999999999;03.33;0,047222222;10.09;6
08.07;0,04375;00.28;02.07;0.096;17.00;69.00.00;0.99734;03.26;0,04375;10.02;6
07.00;00.42;00.19;02.03;0.071;18.00;36.00.00;0.9947600000000001;03.39;00.56;10.09;5
11.03;00.37;00.05;01.08;00.09;20.00;47.00.00;0.99734;03.15;00.57;10.05;5
07.01;00.16;00.44;02.05;0.068;17.00;31.00.00;0.9932799999999999;03.35;00.54;12.04;6
08.00;00.06;00.08;02.06;0.055999999999999994;03.00;07.00;0.9928600000000001;03.22;00.37;13.00;5
07.00;00.06;00.03;04.05;0.068;20.00;110.00.00;0.9991399999999999;03.03;01.17;10.02;5
07.00;00.06;00.03;04.05;0.068;20.00;110.00.00;0.9991399999999999;03.03;01.17;10.02;5
07.06;0,051388889;00.00;01.09;00.01;06.00;12.00;0.99521;03.36;00.59;11.00;5
08.02;0,440972222;00.01;02.01;0.073;25.00.00;60.00.00;0.9963799999999999;03.29;0,052083333;10.09;6
05.09;0,274305556;00.13;02.04;0.055999999999999994;14.00;28.00.00;0.9936200000000001;0,168055556;0,046527778;12.04;6
07.05;0,524305556;00.00;01.09;0.084;06.00;12.00;0.99672;03.34;00.49;09.07;4
08.02;0,440972222;00.01;02.01;0.073;25.00.00;60.00.00;0.9963799999999999;03.29;0,052083333;10.09;6
06.06;0,04375;00.00;04.03;0.09300000000000001;51.00.00;77.05.00;0.9955799999999999;03.02;00.45;09.05;5
06.06;0,04375;00.00;04.03;0.09300000000000001;51.00.00;77.05.00;0.9955799999999999;03.02;00.45;09.05;5
07.02;00.53;00.14;02.01;0.064;15.00;29.00.00;0.99323;03.35;0,042361111;12.01;6
05.07;00.06;00.00;01.04;0.063;11.00;18.00;0.9919100000000001;03.45;00.56;12.02;6
07.06;01.58;00.00;02.01;0.13699999999999998;05.00;09.00;0.9947600000000001;03.05;00.04;10.09;3
05.02;0,447916667;00.00;02.15;00.08;15.00;28.00.00;0.99444;0,179166667;0,042361111;12.05;6
06.07;0,059722222;00.07;02.00;00.01;20.00;57.00.00;0.99598;03.06;0,051388889;11.07;6
09.01;00.37;00.32;02.01;0.064;04.00;15.00;0.9957600000000001;03.03;00.08;11.02;6
08.00;00.28;00.44;01.08;0.081;28.00.00;68.00.00;0.9950100000000001;03.36;0,045833333;11.02;5
07.06;0,054861111;00.21;02.03;0.087;21.00;68.00.00;6,913194444;03.12;00.44;09.02;5
07.05;0,042361111;00.26;01.09;0.073;24.00.00;88.00.00;0.9961200000000001;03.03;00.53;09.08;5
09.07;0,047916667;00.32;02.05;0.08800000000000001;22.00;91.00.00;6,929861111;03.29;0,043055556;10.01;5
06.08;0,047222222;00.09;03.09;0.068;15.00;29.00.00;0.99524;03.41;00.52;11.01;4
09.07;0,047916667;00.32;02.05;0.08800000000000001;22.00;91.00.00;6,929861111;03.29;0,043055556;10.01;5
07.00;0,043055556;00.01;01.04;0.071;27.00.00;63.00.00;0,691666667;03.28;0,042361111;09.02;5
